
         3      2422         0         1
      2099 4.991385301059340+1 1.177250203746029+1 0.000000000000000+0
      2100 5.027114525663046+1 1.274292415599248+1 0.000000000000000+0
      2101 5.063831187844300+1 1.372124664130016+1 0.000000000000000+0
      2102 5.093124914687486+1 1.472216447249595+1 0.000000000000000+0
      2103 5.117353651587576+1 1.572263369953659+1 0.000000000000000+0
      2104 5.143351275864966+1 1.671112426074159+1 0.000000000000000+0
      2105 5.172952186148836+1 1.769514604592883+1 0.000000000000000+0
      2106 5.204903962715728+1 1.867515781109627+1 0.000000000000000+0
      2107 5.232068692303816+1 1.965807709612475+1 0.000000000000000+0
      2108 5.265705230334762+1 2.061895292320601+1 0.000000000000000+0
      2109 5.293847221926878+1 2.160291058115008+1 0.000000000000000+0
      2110 5.319137894391192+1 2.257760172559404+1 0.000000000000000+0
      2111 5.345444825729460+1 2.355914779741644+1 0.000000000000000+0
      2112 5.375234771254912+1 2.455000669919790+1 0.000000000000000+0
      2113 5.407989418854746+1 2.554426729217006+1 0.000000000000000+0
      2114 5.428218430513756+1 2.653437917946606+1 0.000000000000000+0
      2115 5.450112862930034+1 2.755436639573828+1 0.000000000000000+0
      2116 4.430849338528434+1 2.826524897963581+1 0.000000000000000+0
      2117 4.347751102891534+1 2.799173794937900+1 0.000000000000000+0
      2118 4.179863616535522+1 2.816234826666998+1 0.000000000000000+0
      2119 4.090919390435282+1 2.805317759261462+1 0.000000000000000+0
      2120 3.994239056227060+1 2.793146284283610+1 0.000000000000000+0
      2121 3.892407284618380+1 2.785734055304668+1 0.000000000000000+0
      2122 3.792837107138910+1 2.800631156189126+1 0.000000000000000+0
      2123 3.693542298062784+1 2.805619497263112+1 0.000000000000000+0
      2124 3.595026417411668+1 2.805119098407653+1 0.000000000000000+0
      2125 3.496953627737523+1 2.803263274894238+1 0.000000000000000+0
      2126 3.396125327226480+1 2.806494880954574+1 0.000000000000000+0
      2127 3.292059622394212+1 2.806960328816253+1 0.000000000000000+0
      2128 3.193919229556235+1 2.803665178615445+1 0.000000000000000+0
      2129 5.701015835454324+1 3.000093401890410+0 0.000000000000000+0
      2130 5.701273177995458+1 3.999204596300341+0 0.000000000000000+0
      2131 5.702428067724410+1 4.999687301929242+0 0.000000000000000+0
      2132 5.701554277203666+1 6.001020493460106+0 0.000000000000000+0
      2133 5.701541841662834+1 7.002075625816580+0 0.000000000000000+0
      2134 5.701888333541780+1 8.005373271990440+0 0.000000000000000+0
      2135 5.702287008941552+1 9.008194921164437+0 0.000000000000000+0
      2136 5.702341375253208+1 1.001191414797325+1 0.000000000000000+0
      2137 5.703066277682160+1 1.101323197820612+1 0.000000000000000+0
      2138 5.703435004606244+1 1.201641499222086+1 0.000000000000000+0
      2139 5.702212407704852+1 1.301166861546266+1 0.000000000000000+0
      2140 5.703192835704804+1 1.400455358175537+1 0.000000000000000+0
      2141 5.704587572698822+1 1.499798596112486+1 0.000000000000000+0
      2142 5.705963285274776+1 1.598510941938186+1 0.000000000000000+0
      2143 5.705827376241210+1 1.697280957963922+1 0.000000000000000+0
      2144 5.703216601714772+1 1.796910944341344+1 0.000000000000000+0
      2145 5.698966102917184+1 1.895999502476322+1 0.000000000000000+0
      2146 5.695399111355000+1 1.996046319816484+1 0.000000000000000+0
      2147 5.697545711731328+1 2.096105973591607+1 0.000000000000000+0
      2148 5.705847982162280+1 2.194787629315521+1 0.000000000000000+0
      2149 5.713314616089220+1 2.291567369823850+1 0.000000000000000+0
      2150 5.718948409570418+1 2.386773227823864+1 0.000000000000000+0
      2151 5.718525224978048+1 2.481843585885683+1 0.000000000000000+0
      2152 5.708170498812140+1 2.577227389396977+1 0.000000000000000+0
      2153 5.698693428802208+1 2.676492518771974+1 0.000000000000000+0
      2154 5.473738035867176+1 2.853233752964395+1 0.000000000000000+0
      2155 5.571308660413892+1 2.816459071961130+1 0.000000000000000+0
      2156 5.675034377336368+1 2.783417921435551+1 0.000000000000000+0
      2157 3.095074530343584+1 2.802011498732373+1 0.000000000000000+0
      2158 3.094248320107062+1 2.702489514186876+1 0.000000000000000+0
      2159 3.095647271202872+1 2.602028321736167+1 0.000000000000000+0
      2160 3.099467690695369+1 2.500262018896444+1 0.000000000000000+0
      2161 3.097061940943833+1 2.398583861077955+1 0.000000000000000+0
      2162 3.097611636486033+1 2.297816145856499+1 0.000000000000000+0
      2163 3.097043489130556+1 2.198859918166508+1 0.000000000000000+0
      2164 3.090559549605721+1 2.101275570471333+1 0.000000000000000+0
      2165 3.089045352371817+1 2.003758271632913+1 0.000000000000000+0
      2166 3.090296322787864+1 1.905522391682827+1 0.000000000000000+0
      2167 3.101055792503231+1 1.805535119315563+1 0.000000000000000+0
      2168 3.103133283729026+1 1.702030790607699+1 0.000000000000000+0
      2169 3.106664338328522+1 1.599608785618152+1 0.000000000000000+0
      2170 3.105575374811350+1 1.496754807304810+1 0.000000000000000+0
      2171 3.103666137538738+1 1.395443504160005+1 0.000000000000000+0
      2172 3.103042386092742+1 1.295062327919270+1 0.000000000000000+0
      2173 3.104421383891359+1 1.195008175236652+1 0.000000000000000+0
      2174 3.104125396445250+1 1.096149298709866+1 0.000000000000000+0
      2175 3.102860646154860+1 9.957171501037354+0 0.000000000000000+0
      2176 3.100388579535769+1 8.964442736126157+0 0.000000000000000+0
      2177 3.098504096669476+1 7.961038317500694+0 0.000000000000000+0
      2178 3.097703155312726+1 6.971774501793308+0 0.000000000000000+0
      2179 3.097484588715097+1 5.985171992717572+0 0.000000000000000+0
      2180 3.098100961683301+1 4.994972780609196+0 0.000000000000000+0
      2181 3.099363325004044+1 4.000376015531552+0 0.000000000000000+0
      2182 3.099397533764681+1 3.001488217958579+0 0.000000000000000+0
      2183 5.700035833888474+1 1.999991587606598+0 0.000000000000000+0
      2184 5.601251430543642+1 1.999282668119928+0 0.000000000000000+0
      2185 5.501153277709838+1 1.999128829403548+0 0.000000000000000+0
      2186 5.402398318316876+1 1.997031735721901+0 0.000000000000000+0
      2187 5.302810683575304+1 1.996536365967102+0 0.000000000000000+0
      2188 5.203761372685066+1 2.009044036063845+0 0.000000000000000+0
      2189 5.103321446610374+1 2.030753213810535+0 0.000000000000000+0
      2190 5.002288809448268+1 2.067844099010129+0 0.000000000000000+0
      2191 4.900963629877028+1 2.085126712453940+0 0.000000000000000+0
      2192 4.799918907027580+1 2.027184427859915+0 0.000000000000000+0
      2193 4.700281758360728+1 1.961933504088474+0 0.000000000000000+0
      2194 4.601279209559872+1 1.929511280153867+0 0.000000000000000+0
      2195 4.501843296826151+1 1.930114226789777+0 0.000000000000000+0
      2196 4.402476197703703+1 1.944362300949640+0 0.000000000000000+0
      2197 4.302216144568028+1 1.970645924713923+0 0.000000000000000+0
      2198 4.201628044744864+1 2.002813822462673+0 0.000000000000000+0
      2199 4.100571691914264+1 2.045497387401545+0 0.000000000000000+0
      2200 3.999733673858879+1 2.028978769854984+0 0.000000000000000+0
      2201 3.898671633343604+1 2.010967917268849+0 0.000000000000000+0
      2202 3.798031358296765+1 2.000998035237535+0 0.000000000000000+0
      2203 3.697326883768424+1 1.989479976725999+0 0.000000000000000+0
      2204 3.597693061982912+1 1.984250539374316+0 0.000000000000000+0
      2205 3.499251791263466+1 1.986251809706910+0 0.000000000000000+0
      2206 3.399570616720531+1 1.999991567845724+0 0.000000000000000+0
      2207 3.299555833888474+1 1.999991587606598+0 0.000000000000000+0
      2208 3.199530616720531+1 1.999991567845724+0 0.000000000000000+0
      2209 3.099515833888475+1 1.999991587606598+0 0.000000000000000+0
      2210 4.502404338661940+1 2.846548994151554+1 0.000000000000000+0
      2211 4.720901676152912+1 7.409080299340470+0 0.000000000000000+0
      2212 4.631702392544596+1 7.788872508141252+0 0.000000000000000+0
      2213 4.548778325018792+1 8.336938091986964+0 0.000000000000000+0
      2214 4.465846331160360+1 8.945071607870235+0 0.000000000000000+0
      2215 4.385392450230528+1 9.551489736428589+0 0.000000000000000+0
      2216 4.303521368745219+1 1.017314241422984+1 0.000000000000000+0
      2217 4.222806132404832+1 1.079201672437718+1 0.000000000000000+0
      2218 4.144229915244467+1 1.142837577323971+1 0.000000000000000+0
      2219 4.066226275400888+1 1.207605518349735+1 0.000000000000000+0
      2220 3.992619370879043+1 1.276635828796192+1 0.000000000000000+0
      2221 3.932842272844632+1 1.358279970319343+1 0.000000000000000+0
      2222 3.879496660876263+1 1.443886206318510+1 0.000000000000000+0
      2223 3.826686473618032+1 1.529250819843215+1 0.000000000000000+0
      2224 3.774357854148082+1 1.615725629026579+1 0.000000000000000+0
      2225 3.725442046356977+1 1.701318247656358+1 0.000000000000000+0
      2226 3.675603212878498+1 1.788035836388510+1 0.000000000000000+0
      2227 3.627056296982812+1 1.875579965834257+1 0.000000000000000+0
      2228 3.577111041791668+1 1.961175003959956+1 0.000000000000000+0
      2229 3.524777963496410+1 2.046348814150896+1 0.000000000000000+0
      2230 3.392367737650213+1 2.314518911929138+1 0.000000000000000+0
      2231 3.420815028453603+1 2.221363724235694+1 0.000000000000000+0
      2232 3.470823161003994+1 2.132718468381975+1 0.000000000000000+0
      2233 4.766876790708574+1 8.281663258219126+0 0.000000000000000+0
      2234 4.801846381409288+1 9.218311134070087+0 0.000000000000000+0
      2235 4.833844095755950+1 1.017385146115194+1 0.000000000000000+0
      2236 4.865645290783138+1 1.113314659271935+1 0.000000000000000+0
      2237 4.897147694677858+1 1.210658194386599+1 0.000000000000000+0
      2238 4.930206828868920+1 1.308507071738921+1 0.000000000000000+0
      2239 4.962309939845590+1 1.404814770005290+1 0.000000000000000+0
      2240 4.992228395653760+1 1.503325621948286+1 0.000000000000000+0
      2241 5.018976692463306+1 1.601854061481588+1 0.000000000000000+0
      2242 5.047385015037502+1 1.700209146833635+1 0.000000000000000+0
      2243 5.077319317767652+1 1.797941257995710+1 0.000000000000000+0
      2244 5.107944547118968+1 1.895235451585144+1 0.000000000000000+0
      2245 5.136096040442524+1 1.992465965296227+1 0.000000000000000+0
      2246 5.166473038858264+1 2.089945780353706+1 0.000000000000000+0
      2247 5.195883352109036+1 2.187694730109209+1 0.000000000000000+0
      2248 5.223925688823832+1 2.284060480621287+1 0.000000000000000+0
      2249 5.252915864933364+1 2.382330751201825+1 0.000000000000000+0
      2250 5.282298592314324+1 2.480556435218232+1 0.000000000000000+0
      2251 5.311827105777368+1 2.578051900264903+1 0.000000000000000+0
      2252 5.337627778740504+1 2.676681025156119+1 0.000000000000000+0
      2253 5.364074677384760+1 2.776035121012121+1 0.000000000000000+0
      2254 5.388747314392308+1 2.878089911339380+1 0.000000000000000+0
      2255 4.674419923603340+1 2.915038202136346+1 0.000000000000000+0
      2256 4.585781751434034+1 2.905871917794648+1 0.000000000000000+0
      2257 4.497104331323856+1 2.916915190649082+1 0.000000000000000+0
      2258 4.403705593975305+1 2.909178828380592+1 0.000000000000000+0
      2259 4.301594938869146+1 2.891017779616353+1 0.000000000000000+0
      2260 4.196541974726788+1 2.904137522732255+1 0.000000000000000+0
      2261 4.096693176114704+1 2.901957936291145+1 0.000000000000000+0
      2262 3.997758235274144+1 2.897218133213640+1 0.000000000000000+0
      2263 3.896368286660840+1 2.894846878705888+1 0.000000000000000+0
      2264 3.796782875826192+1 2.899159166976404+1 0.000000000000000+0
      2265 3.696568405267043+1 2.901985684590604+1 0.000000000000000+0
      2266 3.598183759010110+1 2.901897911453708+1 0.000000000000000+0
      2267 3.499335732668574+1 2.901846403426375+1 0.000000000000000+0
      2268 3.398771695598126+1 2.903009842396588+1 0.000000000000000+0
      2269 3.295855779612308+1 2.903222007063441+1 0.000000000000000+0
      2270 3.196167429613131+1 2.901675313527195+1 0.000000000000000+0
      2271 3.096957038891972+1 2.901085018785713+1 0.000000000000000+0
      2272 4.748480905775888+1 2.927833187186342+1 0.000000000000000+0
      2273 4.983664547428348+1 2.947676146390864+1 0.000000000000000+0
      2274 5.689066549350636+1 2.895299586882031+1 0.000000000000000+0
      2275 5.587184541647148+1 2.909983796117037+1 0.000000000000000+0
      2276 5.479307496007202+1 2.953528159781906+1 0.000000000000000+0
      2277 5.700272392837228+1 9.999945593552498-1 0.000000000000000+0
      2278 5.600247035248272+1 9.999944481811196-1 0.000000000000000+0
      2279 5.500232392837228+1 9.999945593552498-1 0.000000000000000+0
      2280 5.401433923251368+1 9.986119445065324-1 0.000000000000000+0
      2281 5.301374319402686+1 1.000156806054475+0 0.000000000000000+0
      2282 5.201070851720690+1 1.007261607228157+0 0.000000000000000+0
      2283 5.100828118250478+1 1.014396472384939+0 0.000000000000000+0
      2284 5.001194956084398+1 1.034818333255780+0 0.000000000000000+0
      2285 4.900685279693462+1 1.037760763020975+0 0.000000000000000+0
      2286 4.800195499700812+1 1.014207150871632+0 0.000000000000000+0
      2287 4.700298265672396+1 9.875596454085651-1 0.000000000000000+0
      2288 4.600133625709114+1 9.666403187970538-1 0.000000000000000+0
      2289 4.500598256496561+1 9.634582685049551-1 0.000000000000000+0
      2290 4.400677629297136+1 9.722384342876445-1 0.000000000000000+0
      2291 4.300973162864549+1 9.828252752764946-1 0.000000000000000+0
      2292 4.200866715214131+1 9.959107839416289-1 0.000000000000000+0
      2293 4.100388150654944+1 1.012942271727392+0 0.000000000000000+0
      2294 4.000013935883605+1 1.002250123269247+0 0.000000000000000+0
      2295 3.899912392837228+1 9.999945593552498-1 0.000000000000000+0
      2296 3.799887035248271+1 9.999944481811196-1 0.000000000000000+0
      2297 3.699872392837228+1 9.999945593552498-1 0.000000000000000+0
      2298 3.599847035248271+1 9.999944481811196-1 0.000000000000000+0
      2299 3.499832392837228+1 9.999945593552498-1 0.000000000000000+0
      2300 3.399807035248270+1 9.999944481811196-1 0.000000000000000+0
      2301 3.299792392837228+1 9.999945593552498-1 0.000000000000000+0
      2302 3.199767035248270+1 9.999944481811196-1 0.000000000000000+0
      2303 3.099752392837228+1 9.999945593552498-1 0.000000000000000+0
      2304 3.482162769816560+1 2.354499170138858+1 0.000000000000000+0
      2305 3.570633612848616+1 2.394805624522302+1 0.000000000000000+0
      2306 3.660801238982008+1 2.429719656936611+1 0.000000000000000+0
      2307 3.752515987587304+1 2.464910142592799+1 0.000000000000000+0
      2308 3.842231367644824+1 2.504751349077172+1 0.000000000000000+0
      2309 3.929875198023589+1 2.553208318958300+1 0.000000000000000+0
      2310 4.027839739270836+1 2.585817199542994+1 0.000000000000000+0
      2311 4.123766163752958+1 2.614855465901592+1 0.000000000000000+0
      2312 4.215540086657868+1 2.644815190634330+1 0.000000000000000+0
      2313 4.304300188475592+1 2.676552321386790+1 0.000000000000000+0
      2314 4.391050273105520+1 2.715116517954765+1 0.000000000000000+0
      2315 4.480248258197304+1 2.752609761132601+1 0.000000000000000+0
      2316 4.572554809452918+1 2.803500693720628+1 0.000000000000000+0
      2317 4.673202781164652+1 2.826260447633129+1 0.000000000000000+0
      2318 4.761549673631216+1 2.854789289675463+1 0.000000000000000+0
      2319 4.838476771612872+1 2.898990607018086+1 0.000000000000000+0
      2320 4.920860350691454+1 2.922431431912086+1 0.000000000000000+0
      2321 5.032579781670906+1 2.921301027818946+1 0.000000000000000+0
      2322 5.399071647539876+1 2.989938831014390+1 0.000000000000000+0
      2323 5.792939012164786+1 2.895659407310394+1 0.000000000000000+0
      2324 5.788017448792230+1 2.791883532033824+1 0.000000000000000+0
      2325 5.797552028916194+1 2.688872385368740+1 0.000000000000000+0
      2326 5.804774717513338+1 2.587784033098460+1 0.000000000000000+0
      2327 5.811201358778356+1 2.488277456983712+1 0.000000000000000+0
      2328 5.812700591712778+1 2.389806554504315+1 0.000000000000000+0
      2329 5.809849304539046+1 2.291932615531847+1 0.000000000000000+0
      2330 5.805182113124520+1 2.193951764327349+1 0.000000000000000+0
      2331 5.800366750712896+1 2.095167965832135+1 0.000000000000000+0
      2332 5.799114277639236+1 1.995893662507959+1 0.000000000000000+0
      2333 5.799722194461146+1 1.896042174511738+1 0.000000000000000+0
      2334 5.801167929550084+1 1.796965331376675+1 0.000000000000000+0
      2335 5.803070778021818+1 1.697231323666336+1 0.000000000000000+0
      2336 5.803410049845536+1 1.598236038368924+1 0.000000000000000+0
      2337 5.802711068424264+1 1.498647513374431+1 0.000000000000000+0
      2338 5.801877863045862+1 1.399279512947267+1 0.000000000000000+0
      2339 5.802274402984530+1 1.300335638583809+1 0.000000000000000+0
      2340 5.802390282064972+1 1.200370813210873+1 0.000000000000000+0
      2341 5.801892433455310+1 1.100576911856182+1 0.000000000000000+0
      2342 5.801440412497718+1 1.000465787262247+1 0.000000000000000+0
      2343 5.801622091666954+1 9.003737312304496+0 0.000000000000000+0
      2344 5.800898704276052+1 8.001318116265848+0 0.000000000000000+0
      2345 5.799899744000000+1 6.999993044079912+0 0.000000000000000+0
      2346 5.799899744000000+1 5.999992741639686+0 0.000000000000000+0
      2347 5.799899861110722+1 4.999974521018750+0 0.000000000000000+0
      2348 5.799904395078630+1 3.999802809512213+0 0.000000000000000+0
      2349 5.799937991487740+1 2.999229209826669+0 0.000000000000000+0
      2350 5.800051004665322+1 1.998217897533267+0 0.000000000000000+0
      2351 5.800287975750984+1 9.971720024421870-1 0.000000000000000+0
      2352 2.999726094166528+1 1.002818631586351+0 0.000000000000000+0
      2353 2.999490227945793+1 2.001769032649873+0 0.000000000000000+0
      2354 2.999377858875866+1 3.000758208566497+0 0.000000000000000+0
      2355 2.999344387632104+1 4.000185890900232+0 0.000000000000000+0
      2356 2.999339861088098+1 5.000015223619804+0 0.000000000000000+0
      2357 2.999339744000001+1 5.999997804689976+0 0.000000000000000+0
      2358 2.999339744000001+1 6.999998159863534+0 0.000000000000000+0
      2359 2.999402038670708+1 7.987573449631558+0 0.000000000000000+0
      2360 3.000288722996843+1 8.988133172256996+0 0.000000000000000+0
      2361 3.001103782426794+1 9.982462536657836+0 0.000000000000000+0
      2362 3.001740537126084+1 1.099241314962353+1 0.000000000000000+0
      2363 3.002058124112666+1 1.198383521089811+1 0.000000000000000+0
      2364 3.001015219913829+1 1.298664272378677+1 0.000000000000000+0
      2365 3.001518333368996+1 1.398690055745852+1 0.000000000000000+0
      2366 3.002399766427156+1 1.499285629329392+1 0.000000000000000+0
      2367 3.002248929646446+1 1.600943080889254+1 0.000000000000000+0
      2368 3.000377432719870+1 1.701906183314479+1 0.000000000000000+0
      2369 2.996382726400583+1 1.803006322491435+1 0.000000000000000+0
      2370 2.991044418611099+1 1.903268098071432+1 0.000000000000000+0
      2371 2.990690838436258+1 2.002835292728553+1 0.000000000000000+0
      2372 2.992342196893906+1 2.101602101180026+1 0.000000000000000+0
      2373 2.995761641793525+1 2.200248049188762+1 0.000000000000000+0
      2374 2.997948665360296+1 2.299301330815796+1 0.000000000000000+0
      2375 2.998174679343113+1 2.399604149839488+1 0.000000000000000+0
      2376 2.998047574614288+1 2.500131752715602+1 0.000000000000000+0
      2377 2.995104529761930+1 2.600974761931399+1 0.000000000000000+0
      2378 2.993448795476410+1 2.701082853903201+1 0.000000000000000+0
      2379 2.994367650250562+1 2.800802198504476+1 0.000000000000000+0
      2380 2.996566023820916+1 2.900569293188555+1 0.000000000000000+0
      2381 2.899712392405711+1 9.999961246558618-1 0.000000000000000+0
      2382 2.899475833410066+1 1.999994826037291+0 0.000000000000000+0
      2383 2.899357602254275+1 2.999995522289481+0 0.000000000000000+0
      2384 2.899323326902531+1 3.999996559958433+0 0.000000000000000+0
      2385 2.899319744000001+1 4.999997305516682+0 0.000000000000000+0
      2386 2.899319744000001+1 5.999997804895122+0 0.000000000000000+0
      2387 2.899319744000001+1 6.999998160068678+0 0.000000000000000+0
      2388 2.899319744000001+1 7.999998426953530+0 0.000000000000000+0
      2389 2.899319744000001+1 8.999998635898924+0 0.000000000000000+0
      2390 2.899319744000001+1 9.999998804787404+0 0.000000000000000+0
      2391 2.899319744000001+1 1.099999894483492+1 0.000000000000000+0
      2392 2.899319744000001+1 1.199999906343046+1 0.000000000000000+0
      2393 2.899083991729500+1 1.300184685414668+1 0.000000000000000+0
      2394 2.899292191446104+1 1.400552798985455+1 0.000000000000000+0
      2395 2.900065241497934+1 1.500786690336764+1 0.000000000000000+0
      2396 2.899356575016837+1 1.601255400500928+1 0.000000000000000+0
      2397 2.897113657196231+1 1.702282498291333+1 0.000000000000000+0
      2398 2.893951069477237+1 1.802648052204958+1 0.000000000000000+0
      2399 2.890487626884336+1 1.903125789105718+1 0.000000000000000+0
      2400 2.890821002587648+1 2.002810692605856+1 0.000000000000000+0
      2401 2.893427329576553+1 2.102166795825259+1 0.000000000000000+0
      2402 2.896155707283071+1 2.201401447323187+1 0.000000000000000+0
      2403 2.898115500871586+1 2.299754260063101+1 0.000000000000000+0
      2404 2.898351264129828+1 2.399914240335668+1 0.000000000000000+0
      2405 2.896917442721551+1 2.500098912125393+1 0.000000000000000+0
      2406 2.894633123519467+1 2.600235184598618+1 0.000000000000000+0
      2407 2.891927611294908+1 2.700473697885329+1 0.000000000000000+0
      2408 2.893726597099602+1 2.800115474417164+1 0.000000000000000+0
      2409 2.896329614451579+1 2.900499648862682+1 0.000000000000000+0
      2410 5.896337818282578+1 2.897329965167755+1 0.000000000000000+0
      2411 5.893275552559580+1 2.795343833146359+1 0.000000000000000+0
      2412 5.896976030354792+1 2.694086561607839+1 0.000000000000000+0
      2413 5.901862051839672+1 2.593067345327186+1 0.000000000000000+0
      2414 5.906161893705442+1 2.492470959672386+1 0.000000000000000+0
      2415 5.907715684595216+1 2.392387627947019+1 0.000000000000000+0
      2416 5.907504294242114+1 2.292506437571322+1 0.000000000000000+0
      2417 5.905207325503088+1 2.193181216579775+1 0.000000000000000+0
      2418 5.902577399574152+1 2.093929011303095+1 0.000000000000000+0
      2419 5.902143407302160+1 1.993812333680950+1 0.000000000000000+0
      2420 5.900907361439236+1 1.894663738222751+1 0.000000000000000+0
      2421 5.899303262447332+1 1.795492716934777+1 0.000000000000000+0
      2422 5.900095284759388+1 1.695349527290737+1 0.000000000000000+0
      2423 5.900488857938094+1 1.596667987495897+1 0.000000000000000+0
      2424 5.900800989965234+1 1.497718368800881+1 0.000000000000000+0
      2425 5.900722979006744+1 1.399237102071451+1 0.000000000000000+0
      2426 5.901764041966630+1 1.299679682209755+1 0.000000000000000+0
      2427 5.902055404524612+1 1.199829586213918+1 0.000000000000000+0
      2428 5.901438954780196+1 1.099929133460845+1 0.000000000000000+0
      2429 5.901159803162090+1 9.997842425690276+0 0.000000000000000+0
      2430 5.899919744000000+1 8.999993648755222+0 0.000000000000000+0
      2431 5.899919744000000+1 7.999993346314994+0 0.000000000000000+0
      2432 5.899919744000000+1 6.999993043874768+0 0.000000000000000+0
      2433 5.899919744000000+1 5.999992741434540+0 0.000000000000000+0
      2434 5.899919744000000+1 4.999992438994312+0 0.000000000000000+0
      2435 5.899923326924660+1 3.999992137195954+0 0.000000000000000+0
      2436 5.899957602420774+1 2.999991893519930+0 0.000000000000000+0
      2437 5.900075833784400+1 1.999992292114425+0 0.000000000000000+0
      2438 5.900312392767224+1 9.999948132897272-1 0.000000000000000+0
